id,name,lon,lat
1,line-4,113.95093731887074,22.31637349786323
2,line-44,114.23693316017281,22.265129858848812
3,line-281,114.18589949727891,22.37076927891493
4,line-278,114.14376321074465,22.500503075665385
5,line-282,114.18795986207375,22.381624527568803
6,line-27,114.15511452718742,22.24882347582964
7,line-102,114.19731573630557,22.334778497355735
8,line-102,114.26438738780767,22.315941709762548
9,line-28,114.19216512208641,22.31728444448014
10,line-11,114.20669072596706,22.336766694692887
11,line-11,114.25801201607125,22.323461958061397
12,line-289,114.21135697953969,22.4127085789741
13,line-86,114.11568032723261,22.36997974685165
14,line-62,114.24106449104214,22.302649437876642
15,line-62,114.171509573169,22.29814533354701
16,line-86,114.13822373456831,22.362619882294183
17,line-402,114.09738299291013,22.35546245556495
18,line-402,114.11753213816478,22.37095295418827
19,line-66,114.16969150436034,22.320975378081474
20,line-38,113.93601424975503,22.282037431658857
21,line-38,113.94024095817275,22.2895747002578
22,line-66,114.2079828367657,22.339951471181024
23,line-1,114.20378751177523,22.33809068869411
24,line-1,114.27344598035248,22.381638587870437
25,line-606,114.03226086768368,22.442940828379303
26,line-47,114.16841156829794,22.321971974785786
27,line-701,114.1472388685086,22.33215230744286
28,line-701,114.1566796232191,22.31882127342057
29,line-170,114.18782369839893,22.382092282475597
30,line-47,113.96496018974798,22.373390568294017
31,line-33,113.98251269168507,22.413068652141487
32,line-36,114.06472593639273,22.43435309491715
33,line-112,114.26052887459645,22.30862524767426
34,line-112,114.27008546443115,22.283018202576383
35,line-48,114.16841156829794,22.321971974785786
36,line-48,113.96388276277727,22.406668854704346
37,line-691,114.25290015300071,22.305268646650084
38,line-606,114.17848461835291,22.29885216231608
39,line-37,114.00233501007799,22.458215196623254
40,line-610,113.99882073275106,22.455175903461992
41,line-33,113.93752405642581,22.31260346638427
42,line-610,114.1714917668749,22.298144348019914
43,line-39,114.11623354021144,22.37419170303639
44,line-36,114.11659104866209,22.373961842214342
45,line-37,113.95257778706744,22.297096221901302
46,line-32,114.12878899747787,22.367238853821352
47,line-182,114.21456220580345,22.3830708279146
48,line-61,114.2504000372224,22.26579656205639
49,line-61,114.17032367254929,22.32050498750388
50,line-31,114.11202043219932,22.36849014327821
51,line-3,114.20039343886653,22.348663529521247
52,line-3,114.2247851123319,22.315052035991812
53,line-8,114.24210044601809,22.274078897133684
54,line-73,114.18871943011825,22.38214474404162
55,line-8,114.17567708793824,22.28167595911797
56,line-33,114.01596618618633,22.362758079035697
57,line-296,114.25963437998587,22.31086732979892
58,line-691,114.1504042060265,22.288222080241248
59,line-49,113.97700806946399,22.414281906730803
60,line-33,113.98251269168507,22.413068652141487
61,line-182,114.1504042060265,22.288222080241248
62,line-171,114.13732579048104,22.34150515622242
63,line-33,113.93752405642581,22.31260346638427
64,line-680,114.1504042060265,22.288222080241248
65,line-680,114.23872497437982,22.423818566550274
66,line-37,114.02714992993256,22.44945457214472
67,line-122,114.13991186490526,22.337039643624376
68,line-30,114.03427018133347,22.445896852265566
69,line-31,113.93752405642581,22.31260346638427
70,line-64,113.93626108214274,22.28194998315354
71,line-501,114.12683429766578,22.504080868097187
72,line-501,114.22398761704352,22.31356135556789
73,line-20,114.20217855857906,22.328811592064795
74,line-40,114.24325694787333,22.42842561363975
75,line-79,114.00096871133209,22.468447625238305
76,line-237,114.14021397335732,22.337092379908533
77,line-293,114.14048201027296,22.33694002359291
78,line-293,114.26653664722393,22.314641926214037
79,line-796,114.26831970490012,22.296054694668154
80,line-79,114.07487265556556,22.50778896114693
81,line-796,114.17433150023997,22.320286563200025
82,line-33,113.93317296620971,22.29752650512854
83,line-47,114.16068105184829,22.45107760775847
84,line-37,113.93317296620971,22.29752650512854
85,line-368,114.02515027548013,22.44550000714153
86,line-368,114.150128587423,22.287874968518206
87,line-8,114.19117282530769,22.28341479863257
88,line-122,114.22849625586221,22.278391214064605
89,line-42,114.22927675209982,22.419035377318167
90,line-43,114.14376321074465,22.500503075665385
91,line-41,114.0963848829973,22.35752041214055
92,line-283,114.21787583115798,22.381968416986343
93,line-37,113.93752405642581,22.31260346638427
94,line-213,114.22768743492853,22.32784984377635
95,line-47,114.16068105184829,22.45107760775847
96,line-31,114.11116852809924,22.377665886947824
97,line-293,114.25955846906918,22.31105314767684
98,line-170,114.13525387778037,22.25358568426177
99,line-30,113.93591427473974,22.316410501088754
100,line-271,114.18182370076698,22.303678362848355
101,line-271,114.17171744218075,22.45824145234922
102,line-42,114.14376321074465,22.500503075665385
103,line-287,114.24325694787333,22.42842561363975
104,line-47,113.95042584998683,22.31607750681465
105,line-21,114.1693315257921,22.294314864396313
106,line-36,114.06472593639273,22.43435309491715
107,line-21,113.9369429418038,22.314169352695945
108,line-121,114.21688800638663,22.32321327749544
109,line-23,114.19808111199673,22.351112341122526
110,line-23,113.94049573224731,22.289780637409347
111,line-962,114.18975368618273,22.278740839283174
112,line-32,113.94038354258873,22.2935914104073
113,line-31,113.93626108214274,22.28194998315354
114,line-5,114.18868030274555,22.27414912419071
115,line-952,113.98076515708887,22.387080250373877
116,line-952,114.18975368618273,22.278740839283174
117,line-270,114.14376321074465,22.500503075665385
118,line-32,114.1264876640982,22.354822798012425
119,line-252,113.97763743424491,22.38209238613809
120,line-171,114.15098224674827,22.24438157960795
121,line-41,114.20861975953319,22.38745779977664
122,line-269,114.00685680406252,22.453626190186185
123,line-281,114.23735625846038,22.42350358192844
124,line-281,114.18182370076698,22.303678362848355
125,line-11,114.20154989337723,22.293032976005772
126,line-11,113.95064660498888,22.31644068040343
127,line-29,114.2583959864535,22.322973573979723
128,line-29,113.95064660498888,22.31644068040343
129,line-29,113.94049573224731,22.289780637409347
130,line-29,114.25419323070376,22.319897213061186
131,line-290,114.11090104041536,22.3681745259986
132,line-290,114.26818210313547,22.29627214492273
133,line-32,113.9371657540154,22.314016030739094
134,line-35,113.95093731887074,22.31637349786323
135,line-35,114.00155299686966,22.264669804709968
136,line-619,114.2264840635631,22.331440263036583
137,line-8,114.1226084488072,22.282157235398557
138,line-90,114.1504042060265,22.288222080241248
139,line-72,114.2100688256902,22.290784205078843
140,line-271,114.16068105184829,22.45107760775847
141,line-121,114.1504042060265,22.288222080241248
142,line-41,113.9410461338539,22.31653800605625
143,line-930,114.18975368618273,22.278740839283174
144,line-930,114.1112651138843,22.377697345682463
145,line-8,114.25097869528696,22.266379292262666
146,line-969,114.18975368618273,22.278740839283174
147,line-969,114.00233501007799,22.458215196623254
148,line-11,114.1504042060265,22.288222080241248
149,line-72,114.1398674828291,22.249777914843506
150,line-962,113.96595804181153,22.385403131051703
151,line-90,114.1492384980473,22.242657773550704
152,line-47,113.93752405642581,22.31260346638427
153,line-8,114.25097869528696,22.266379292262666
154,line-11,113.9369429418038,22.314169352695945
155,line-619,114.1504042060265,22.288222080241248
156,line-118,114.14911752956799,22.331260254113513
157,line-78,114.22331834035802,22.545657981530503
158,line-78,114.12757928320124,22.502905811311297
159,line-1,113.86237464014968,22.25272714309683
160,line-36,113.93317296620971,22.29752650512854
161,line-31,113.95043037502244,22.315752080167197
162,line-39,113.94009851967164,22.29001908550212
